name,category,scale,mood,difficulty,description,tags
凍った湖畔の居酒屋,商業,小,ロシアの酒場,2,氷原の湖のほとりに建つ小さな酒場。青い氷ブロックを混ぜた壁で極寒の雰囲気を出す。,湖畔|氷|水辺|酒場
マトリョーシカ酒店,商業,超小,ロシアの酒場,1,防具立てとテラコッタで作るマトリョーシカ型の小さな売店。ポーションを陳列する。,かわいい|装飾|テラコッタ|商売|醸造|防具立て
地下のスピークイージー酒場,商業,中,ロシアの酒場,3,地下に隠された秘密の酒場。本棚の裏にピストンドアで入口を隠すと雰囲気抜群。,地下|秘密|レッドストーン|エンチャント|内装小物|図書|酒場|隠し要素
ツンドラの狩人小屋酒場,住居,小,ロシアの酒場,2,狩猟後に集まる小さな山小屋。壁にMobの頭を飾り獲物の自慢話が聞こえてきそうな空間に。,狩猟|トロフィー|素朴
サモワール茶屋,商業,超小,ロシアの酒場,1,大釜をサモワールに見立てたロシア風の小さな茶屋。テーブルにケーキとクッキーを置く。,茶屋|食べ物
白樺の酒蔵,産業,中,ロシアの酒場,3,白樺の木材で作る酒の貯蔵庫。樽ブロックをずらりと並べて年代物の酒が眠る空間を表現。,酒蔵|白樺|貯蔵|収納|木造|酒場
革命家のアジト酒場,建造物,中,ロシアの酒場,3,レンガ造りの地下室に密会テーブルを配置。暗い照明と地図を壁に貼って密談の雰囲気を出す。,地下|秘密|歴史|レンガ
凍てつく駅前酒場,交通,小,ロシアの酒場,2,トロッコ駅の隣に建つ旅人向けの小さな酒場。ランタンの明かりが吹雪の中から見える演出が良い。,駅前|旅人|灯り|トロッコ|照明|酒場
ダーチャの週末酒場,住居,中,ロシアの酒場,2,ロシア風別荘ダーチャに併設した気楽な飲み場。庭にテーブルを出して野外パーティ風に。,別荘|庭|のんびり|庭園
北極圏の毛皮商人酒場,商業,中,ロシアの酒場,3,毛皮取引の拠点を兼ねた酒場。額縁に革装備を飾り交易品を展示する。,交易|毛皮|商業|酒場|額縁
ボリショイ劇場バー,娯楽,大,ロシアの酒場,4,劇場の一角にある高級バー。金ブロックとクォーツで豪華な内装を作り優雅な空間にする。,劇場|高級|豪華|クォーツ|舞台|酒場|金
ペチカのある酒場,商業,小,ロシアの酒場,2,大きなレンガの暖炉ペチカを中心に据えた酒場。焚き火の音と暖かい光が心地よい。,暖炉|レンガ|温かい|酒場
シベリア鉄道の食堂車,交通,中,ロシアの酒場,3,トロッコレールの上に作る列車型の食堂。細長い構造にテーブルを並べて旅情を演出。,鉄道|食堂車|旅|トロッコ
ラム酒の樽小屋,産業,超小,ラム酒,1,樽ブロックを積み上げた小さなラム酒貯蔵庫。木の柵で囲んで港の一角に置くと映える。,港|樽|収納|酒場
カリブの蒸留所,産業,中,ラム酒,3,サトウキビ畑に隣接したラム酒の蒸留施設。大釜と煙突で製造工程を表現する。,サトウキビ|蒸留|カリブ|農業|酒場
港町のラム酒酒場,商業,中,ラム酒,2,波止場に面した開放的な酒場。オープンテラスにテーブルを並べて海風を感じる空間に。,港町|オープンテラス|海|テラス|港|酒場
難破船のラム酒バー,廃墟,中,ラム酒,3,浜辺に打ち上げられた難破船を改装した酒場。船体の穴から海が見える斬新なデザイン。,難破船|浜辺|リメイク|酒場
サトウキビ農園の酒蔵,農業,大,ラム酒,3,広大なサトウキビ畑の中に建つ醸造所。自動収穫装置と組み合わせると実用的にもなる。,農園|自動化|農業|醸造
ラム酒密輸人の隠れ家,住居,小,ラム酒,2,崖の洞窟を利用した密輸業者のアジト。チェストに樽を隠して秘密の取引所を演出。,洞窟|秘密|密輸|収納|地下|隠し要素
トロピカルバーカウンター,娯楽,超小,ラム酒,1,ヤシの木の下に作る小さなバーカウンター。竹ブロックとジャングルの木で南国風に仕上げる。,南国|竹|酒場
ラム酒の熟成洞窟,産業,中,ラム酒,3,鍾乳洞の中に樽を並べた天然の貯蔵庫。滴る水と暗い照明で長期熟成の雰囲気を出す。,洞窟|熟成|暗い|収納|地下
海底のラム酒バー,娯楽,大,ラム酒,5,海底にガラスドームで作る水中バー。コンジットで呼吸を確保し幻想的な海中空間を楽しむ。,海底|ガラス|幻想的|ドーム・円形|酒場
砂浜のラム酒パーティ会場,娯楽,中,ラム酒,2,ビーチに焚き火とテーブルを並べた野外パーティスペース。花火を打ち上げる演出も加える。,ビーチ|パーティ|焚き火|花
船乗りの休憩酒場,商業,小,ラム酒,2,港の倉庫を改装した船乗り専用の酒場。ロープや錨をアイテムフレームで飾る。,港|船乗り|装飾|酒場|額縁
ラム酒商人の屋台,商業,超小,ラム酒,1,木の屋台でラム酒を売る露天商。ポーションの瓶を並べてカラフルに見せる。,屋台|カラフル|屋台・テント|酒場|醸造
密造ラム酒の地下室,産業,小,ラム酒,2,民家の地下に隠した秘密の醸造室。ピストンドアで入り口を隠す仕掛けが面白い。,地下|秘密|レッドストーン|醸造|隠し要素
ラム酒博物館,文化,中,ラム酒,3,ラム酒の歴史を展示する博物館。額縁やサインで製法や産地の解説パネルを作る。,博物館|展示|文化|酒場|額縁
ラム酒樽の見張り台,建造物,小,ラム酒,2,巨大な樽の形をした見張り台。丸みを帯びた木材の構造が建築の練習にもなる。,見張り台|樽型|練習向き|収納|木造|訓練
島のラム酒蒸留小屋,産業,小,ラム酒,2,小さな無人島に建つ一軒の蒸留小屋。周囲をサトウキビで囲んで自給自足感を出す。,孤島|自給自足
テキーラ農園の門,建造物,小,テキーラ,2,サボテンとアカシアの木で作る農園の入口ゲート。砂岩の柱にランタンを吊るしてメキシコ風に。,門|サボテン|メキシコ|木造|照明|砂岩
テキーラ蒸留所,産業,大,テキーラ,4,レンガと砂岩で作る本格的な蒸留施設。大釜を並べて蒸留工程を再現しパイプも表現する。,蒸留|産業|レンガ|砂岩
砂漠のテキーラバー,商業,中,テキーラ,2,砂漠の村に建つ開放的なバー。テラコッタの床にサボテンを飾ってメキシカンな雰囲気に。,砂漠|バー|テラコッタ|酒場
サボテン畑の農夫小屋,農業,小,テキーラ,1,サボテン農園の隣に建つ素朴な小屋。砂岩の壁と木のドアでシンプルに仕上げる。,サボテン|農園|素朴|砂岩
メキシカンフェスタ広場,娯楽,大,テキーラ,4,色鮮やかな旗と屋台が並ぶ祝祭広場。羊毛とバナーでカラフルに飾り音符ブロックで音楽を流す。,祭り|カラフル|屋台・テント|旗・バナー|牧場|舞台
アステカ神殿の地下酒場,文化,中,テキーラ,3,苔むした石レンガで作るアステカ風神殿の地下に秘密の酒場。トラップドアで入口を隠す。,神殿|地下|古代|トラップ|レンガ|宗教施設|石造り|苔・緑化|酒場|隠し要素
テキーラ樽の休憩所,地味系,超小,テキーラ,1,巨大な樽型の建物を作り中にベンチを置いた休憩スポット。砂漠の旅人が立ち寄る場所。,休憩|樽型|収納
テキーラ商人のキャラバン,交通,中,テキーラ,3,ラクダ型の建物とテントで構成する移動商隊。チェスト付きラマを配置して隊商を再現。,キャラバン|移動|砂漠|収納|屋台・テント
メスカル洞窟バー,商業,小,テキーラ,2,渓谷の崖に掘った洞窟バー。内部を暖色のランタンで照らし落ち着いた雰囲気にする。,洞窟|崖|暖色|地下|照明|酒場
荒野のテキーラ酒場,商業,中,テキーラ,3,メサバイオームに建つ西部劇風の酒場。スイングドアをフェンスゲートで再現する。,ウェスタン|メサ|酒場
リュウゼツラン農園,農業,大,テキーラ,3,サボテンを整列させた大規模農園。灌漑水路と作業小屋を配置して農業施設として整備する。,農園|灌漑|水流
テキーラ祭りの闘牛場,スポーツ,大,テキーラ,4,砂岩の円形闘技場。観客席とアリーナを作りラヴェジャーを放って闘牛を再現する。,闘技場|円形|ラヴェジャー|ドーム・円形|牧場|砂岩
サボテンの蒸留塔,建造物,中,テキーラ,3,サボテンの形をした蒸留塔。緑のテラコッタで巨大サボテンを作り中に蒸留設備を入れる。,タワー|サボテン型|ユニーク|テラコッタ|塔
テキーラ瓶の巨大オブジェ,演出,小,テキーラ,2,ガラスブロックで巨大なテキーラ瓶を作るオブジェ。中に水を入れてリアルに見せる。,オブジェ|ガラス|装飾|水景
砂漠の星空バー,娯楽,小,テキーラ,2,屋根のないオープンエアの砂漠バー。夜に星空を眺めながら飲む空間を演出する。,野外|夜景|砂漠|酒場
メキシコ風カンティーナ,商業,中,テキーラ,3,カラフルなテラコッタで壁を作るメキシコ酒場。バナーやランタンで陽気な雰囲気を出す。,カラフル|テラコッタ|陽気|旗・バナー|照明|酒場
死者の日の祭壇バー,文化,小,テキーラ,2,マリーゴールド風のオレンジ色の花とキャンドルで飾った死者の日テーマの酒場。頭蓋骨をウィザースケルトンの頭で表現する。,祭壇|死者の日|花|照明|酒場|骨ブロック
アイリッシュパブの石造り店,商業,中,アイリッシュパブ,3,苔むした石レンガとダークオークで作る伝統的なパブ。看板にクローバーを描いてアイルランド感を出す。,石造り|伝統|アイルランド|レンガ|木造|看板|苔・緑化|酒場
緑の丘のパブ,商業,小,アイリッシュパブ,2,緑豊かな丘の上に建つ小さなパブ。草ブロックと花で周囲を飾りアイルランドの田園風景を作る。,丘|田園|緑|花|酒場
港町のフィッシュ&チップス酒場,食料,中,アイリッシュパブ,3,港に面した魚料理も出す酒場。かまどと樽を並べて調理場と酒場を一体にする。,港町|魚料理|かまど|収納|港|酒場
ケルト十字の前のパブ,文化,小,アイリッシュパブ,2,石で作ったケルト十字の横に建つ古いパブ。苔と蔦で歴史の深さを表現する。,ケルト|歴史|苔|苔・緑化|酒場
